attack-ai	w1	o6
attack-ai	w1	o8
attack-ai	w1	o9
attack-ai	w1	o11
attack-ai	w1	o15
attack-ai	w2	o7
attack-ai	w2	o8
attack-ai	w9	o12
attack-ai	w9	o13
attack-adv-ai	w9	o1
attack-adv-ai	w9	o3
attack-adv-ai	w9	o4
attack-adv-ai	w9	o6
attack-adv-ai	w9	o11
attack-adv-ai	w9	o13
attack-adv-ai	w9	o14
attack-adv-ai	w10	o1
attack-adv-ai	w10	o2
attack-adv-ai	w10	o4
attack-adv-ai	w10	o5
attack-adv-ai	w10	o7
attack-adv-ai	w10	o8
attack-adv-ai	w10	o9
attack-adv-ai	w10	o11
attack-adv-ai	w10	o12
attack-adv-ai	w10	o15
attack-adv-ai	w11	o1
attack-adv-ai	w11	o2
attack-adv-ai	w11	o3
attack-adv-ai	w11	o5
attack-adv-ai	w11	o7
attack-adv-ai	w11	o9
attack-adv-ai	w11	o11
attack-adv-ai	w11	o13
attack-adv-ai	w11	o14
attack-adv-ai	w12	o2
attack-adv-ai	w12	o4
attack-adv-ai	w12	o5
attack-adv-ai	w12	o8
attack-adv-ai	w12	o11
attack-adv-ai	w13	o1
attack-adv-ai	w13	o2
attack-adv-ai	w13	o3
attack-adv-ai	w13	o4
attack-adv-ai	w13	o6
attack-adv-ai	w14	o1
attack-adv-ai	w14	o6
attack-adv-ai	w14	o9
attack-adv-ai	w14	o10
attack-adv-ai	w15	o8
attack-adv-ai	w15	o13
compliance-ai	w11	o8
ai-security-ai	w1	o1
ai-security-ai	w1	o2
ai-security-ai	w1	o5
ai-security-ai	w1	o7
ai-security-ai	w1	o9
ai-security-ai	w1	o10
ai-security-ai	w2	o10
ai-security-ai	w3	o3
ai-security-ai	w3	o4
ai-security-ai	w3	o5
ai-security-ai	w3	o9
ai-security-ai	w4	o1
ai-security-ai	w4	o2
ai-security-ai	w4	o5
ai-security-ai	w4	o7
ai-security-ai	w4	o9
ai-security-ai	w5	o3
ai-security-ai	w5	o4
ai-security-ai	w5	o5
ai-security-ai	w5	o10
ai-security-ai	w6	o2
ai-security-ai	w6	o4
ai-security-ai	w6	o5
ai-security-ai	w6	o10
ai-security-ai	w7	o1
ai-security-ai	w7	o6
ai-security-ai	w8	o5
ai-security-ai	w8	o7
ai-security-ai	w8	o10
ai-security-ai	w9	o2
ai-security-ai	w9	o3
ai-security-ai	w9	o4
ai-security-ai	w9	o5
ai-security-ai	w9	o8
ai-security-ai	w10	o2
ai-security-ai	w10	o3
ai-security-ai	w10	o4
ai-security-ai	w10	o8
ai-security-ai	w11	o2
ai-security-ai	w11	o5
ai-security-ai	w11	o6
ai-security-ai	w11	o7
ai-security-ai	w11	o8
ai-security-ai	w12	o1
ai-security-ai	w12	o2
ai-security-ai	w12	o3
ai-security-ai	w12	o4
ai-security-ai	w12	o5
ai-security-ai	w12	o6
ai-security-ai	w12	o8
ai-security-ai	w13	o4
ai-security-ai	w13	o6
ai-security-ai	w14	o1
ai-security-ai	w14	o2
ai-security-ai	w14	o4
ai-security-ai	w14	o6
ai-security-ai	w15	o4
ai-security-ai	w15	o5
ai-security-ai	w15	o7
battle-ai	w1	o2
battle-ai	w1	o7
battle-ai	w1	o9
battle-ai	w1	o10
battle-ai	w2	o5
battle-ai	w2	o6
battle-ai	w2	o7
battle-ai	w2	o9
battle-ai	w2	o10
battle-ai	w3	o1
battle-ai	w3	o2
battle-ai	w3	o3
battle-ai	w3	o4
battle-ai	w3	o5
battle-ai	w3	o6
battle-ai	w3	o7
battle-ai	w3	o8
battle-ai	w3	o9
battle-ai	w3	o10
battle-ai	w4	o2
battle-ai	w4	o3
battle-ai	w4	o4
battle-ai	w4	o5
battle-ai	w4	o8
battle-ai	w4	o10
battle-ai	w5	o7
battle-ai	w5	o10
battle-ai	w6	o5
battle-ai	w6	o7
battle-ai	w6	o10
battle-ai	w7	o2
battle-ai	w7	o4
battle-ai	w7	o7
battle-ai	w7	o8
battle-ai	w7	o9
battle-ai	w7	o10
battle-ai	w8	o1
battle-ai	w8	o2
battle-ai	w8	o3
battle-ai	w8	o5
battle-ai	w8	o7
battle-ai	w8	o8
battle-ai	w9	o3
battle-ai	w9	o7
battle-ai	w9	o8
battle-ai	w9	o9
battle-ai	w10	o1
battle-ai	w10	o2
battle-ai	w10	o3
battle-ai	w10	o8
battle-ai	w10	o10
battle-ai	w11	o2
battle-ai	w11	o3
battle-ai	w11	o6
battle-ai	w11	o9
battle-ai	w11	o10
battle-ai	w12	o1
battle-ai	w12	o2
battle-ai	w12	o3
battle-ai	w12	o5
battle-ai	w12	o6
battle-ai	w12	o7
battle-ai	w12	o8
battle-ai	w12	o9
battle-ai	w13	o1
battle-ai	w13	o3
battle-ai	w13	o5
battle-ai	w13	o6
battle-ai	w13	o7
battle-ai	w13	o8
battle-ai	w13	o9
battle-ai	w14	o1
battle-ai	w14	o2
battle-ai	w14	o3
battle-ai	w14	o4
battle-ai	w14	o5
battle-ai	w14	o6
battle-ai	w14	o7
battle-ai	w14	o8
battle-ai	w14	o9
battle-ai	w14	o10
battle-ai	w15	o1
battle-ai	w15	o6
battle-ai	w15	o7
battle-adv-ai	w1	o1
battle-adv-ai	w1	o2
battle-adv-ai	w1	o4
battle-adv-ai	w1	o5
battle-adv-ai	w1	o6
battle-adv-ai	w1	o7
battle-adv-ai	w1	o9
battle-adv-ai	w1	o10
battle-adv-ai	w2	o2
battle-adv-ai	w2	o4
battle-adv-ai	w2	o7
battle-adv-ai	w3	o4
battle-adv-ai	w3	o7
battle-adv-ai	w4	o1
battle-adv-ai	w4	o3
battle-adv-ai	w5	o1
battle-adv-ai	w5	o2
battle-adv-ai	w5	o4
battle-adv-ai	w6	o5
battle-adv-ai	w6	o6
battle-adv-ai	w6	o7
battle-adv-ai	w7	o2
battle-adv-ai	w7	o3
battle-adv-ai	w7	o4
battle-adv-ai	w7	o5
battle-adv-ai	w7	o6
battle-adv-ai	w8	o1
battle-adv-ai	w8	o2
battle-adv-ai	w9	o1
battle-adv-ai	w9	o6
battle-adv-ai	w9	o7
battle-adv-ai	w10	o2
battle-adv-ai	w10	o3
battle-adv-ai	w10	o4
battle-adv-ai	w10	o5
battle-adv-ai	w10	o7
battle-adv-ai	w10	o8
battle-adv-ai	w11	o2
battle-adv-ai	w11	o3
battle-adv-ai	w11	o4
battle-adv-ai	w11	o5
battle-adv-ai	w12	o1
battle-adv-ai	w12	o2
battle-adv-ai	w12	o7
battle-adv-ai	w13	o2
battle-adv-ai	w13	o3
battle-adv-ai	w13	o5
battle-adv-ai	w13	o6
battle-adv-ai	w14	o1
battle-adv-ai	w14	o2
battle-adv-ai	w14	o4
battle-adv-ai	w14	o7
battle-adv-ai	w15	o2
battle-adv-ai	w15	o4
battle-adv-ai	w15	o6
battle-adv-ai	w15	o7
battle-adv-ai	w15	o8
autonomous-ai	w4	o4
autonomous-ai	w5	o4
autonomous-ai	w7	o4
autonomous-ai	w9	o4
